Issue ID,Issue Link,Git URL,Summary,Summary Relevance,Description,Comments
+        ""streams_stdout.1-3"": {
+            ""path"": STDOUT_FILE + "".1-3"",
+            ""collect_default"": True},
+        ""streams_stderr.1-3"": {
+            ""path"": STDERR_FILE + "".1-3"",
+            ""collect_default"": True},
+        ""streams_log.1-4"": {
+            ""path"": LOG_FILE + "".1-4"",
+            ""collect_default"": True},
+        ""streams_stdout.1-4"": {
+            ""path"": STDOUT_FILE + "".1-4"",
+            ""collect_default"": True},
+        ""streams_stderr.1-4"": {
+            ""path"": STDERR_FILE + "".1-4"",
+            ""collect_default"": True},
+        ""streams_log.1-5"": {
+            ""path"": LOG_FILE + "".1-5"",
+            ""collect_default"": True},
+        ""streams_stdout.1-5"": {
+            ""path"": STDOUT_FILE + "".1-5"",
+            ""collect_default"": True},
+        ""streams_stderr.1-5"": {
+            ""path"": STDERR_FILE + "".1-5"",
+            ""collect_default"": True},
+        ""streams_log.1-6"": {
+            ""path"": LOG_FILE + "".1-6"",
+            ""collect_default"": True},
+        ""streams_stdout.1-6"": {
+            ""path"": STDOUT_FILE + "".1-6"",
+            ""collect_default"": True},
+        ""streams_stderr.1-6"": {
+            ""path"": STDERR_FILE + "".1-6"",
+            ""collect_default"": True},
     }
     def __init__(self, test_context, kafka, streams_class_name, user_test_args, user_test_args1=None, user_test_args2=None):
@@ -107,7 +218,8 @@ def wait_node(self, node, timeout_sec=None):
     def clean_node(self, node):
         node.account.kill_process(""streams"", clean_shutdown=False, allow_fail=True)
-        node.account.ssh(""rm -rf "" + self.PERSISTENT_ROOT, allow_fail=False)
+        if self.CLEAN_NODE_ENABLED:
+            node.account.ssh(""rm -rf "" + self.PERSISTENT_ROOT, allow_fail=False)
     def start_cmd(self, node):
         args = self.args.copy()
@@ -163,7 +275,28 @@ def __init__(self, test_context, kafka, command):
 class StreamsSmokeTestDriverService(StreamsSmokeTestBaseService):
     def __init__(self, test_context, kafka):
         super(StreamsSmokeTestDriverService, self).__init__(test_context, kafka, ""run"")
+        self.DISABLE_AUTO_TERMINATE = """"
+
+    def disable_auto_terminate(self):
+        self.DISABLE_AUTO_TERMINATE = ""disableAutoTerminate""
+
+    def start_cmd(self, node):
+        args = self.args.copy()
+        args = self.kafka.bootstrap_servers()
+        args = self.PERSISTENT_ROOT
+        args = self.STDOUT_FILE
+        args = self.STDERR_FILE
+        args = self.PID_FILE
+        args = self.LOG4J_CONFIG_FILE
+        args = self.DISABLE_AUTO_TERMINATE
+        args = self.path.script(""kafka-run-class.sh"", node)
+        cmd = ""( export KAFKA_LOG4J_OPTS=\""-Dlog4j.configuration=file:%(log4j)s\""; "" \
+              ""INCLUDE_TEST_JARS=true %(kafka_run_class)s %(streams_class_name)s "" \
+              "" %(kafka)s %(state_dir)s %(user_test_args)s %(disable_auto_terminate)s"" \
+              "" & echo $! >&3 ) 1>> %(stdout)s 2>> %(stderr)s 3> %(pidfile)s"" % args
+
+        return cmd
 class StreamsSmokeTestJobRunnerService(StreamsSmokeTestBaseService):
     def __init__(self, test_context, kafka):
@@ -206,3 +339,41 @@ def __init__(self, test_context, kafka, eosEnabled):
                                                                 kafka,
                                                                 ""org.apache.kafka.streams.tests.BrokerCompatibilityTest"",
                                                                 eosEnabled)
+
+class StreamsUpgradeTestJobRunnerService(StreamsTestBaseService):
+    def __init__(self, test_context, kafka):
+        super(StreamsUpgradeTestJobRunnerService, self).__init__(test_context,
+                                                                 kafka,
+                                                                 ""org.apache.kafka.streams.tests.StreamsUpgradeTest"",
+                                                                 """")
+        self.UPGRADE_FROM = """"
+
+    def set_version(self, kafka_streams_version):
+        self.KAFKA_STREAMS_VERSION = kafka_streams_version
+
+    def set_upgrade_from(self, upgrade_from):
+        self.UPGRADE_FROM = upgrade_from
+
+    def start_cmd(self, node):
+        args = self.args.copy()
+        args = self.kafka.bootstrap_servers()
+        if self.KAFKA_STREAMS_VERSION == str(LATEST_0_10_0) or self.KAFKA_STREAMS_VERSION == str(LATEST_0_10_1):
+            args = self.kafka.zk.connect_setting()
+        else:
+            args = """"
+        args = self.PERSISTENT_ROOT
+        args = self.STDOUT_FILE
+        args = self.STDERR_FILE
+        args = self.PID_FILE
+        args = self.LOG4J_CONFIG_FILE
+        args = self.KAFKA_STREAMS_VERSION
+        args = self.UPGRADE_FROM
+        args = self.path.script(""kafka-run-class.sh"", node)
+
+        cmd = ""( export KAFKA_LOG4J_OPTS=\""-Dlog4j.configuration=file:%(log4j)s\""; "" \
+              ""INCLUDE_TEST_JARS=true UPGRADE_KAFKA_STREAMS_TEST_VERSION=%(version)s "" \
+              "" %(kafka_run_class)s %(streams_class_name)s "" \
+              "" %(kafka)s %(zk)s %(state_dir)s %(user_test_args)s %(upgrade_from)s"" \
+              "" & echo $! >&3 ) 1>> %(stdout)s 2>> %(stderr)s 3> %(pidfile)s"" % args
+
+        return cmd
diff --git a/tests/kafkatest/tests/streams/streams_upgrade_test.py b/tests/kafkatest/tests/streams/streams_upgrade_test.py
new file mode 100644
index 00000000000..7aa2de67d53
--- /dev/null
+++ b/tests/kafkatest/tests/streams/streams_upgrade_test.py
@@ -0,0 +1,246 @@
+# Licensed to the Apache Software Foundation (ASF) under one or more
+# contributor license agreements.  See the NOTICE file distributed with
+# this work for additional information regarding copyright ownership.
+# The ASF licenses this file to You under the Apache License, Version 2.0
+# (the ""License""); you may not use this file except in compliance with
+# the License.  You may obtain a copy of the License at
+#
+#    [link]
+#
+# Unless required by applicable law or agreed to in writing, software
+# distributed under the License is distributed on an ""AS IS"" BASIS,
+# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
+# See the License for the specific language governing permissions and
+# limitations under the License.
+
+from ducktape.mark import parametrize
+from kafkatest.tests.kafka_test import KafkaTest
+from kafkatest.services.streams import StreamsSmokeTestDriverService, StreamsUpgradeTestJobRunnerService
+from kafkatest.version import LATEST_0_10_0, LATEST_0_10_1, LATEST_0_10_2, DEV_VERSION
+import random
+
+class StreamsUpgradeTest(KafkaTest):
+    """"""
+    Test upgrading Kafka Streams (all version combination)
+    If metadata was changes, upgrade is more difficult
+    Metadata version was bumped in 0.10.1.0
+    """"""
+
+    def __init__(self, test_context):
+        super(StreamsUpgradeTest, self).__init__(test_context, num_zk=1, num_brokers=1, topics={
+            'echo' : { 'partitions': 5 },
+            'data' : { 'partitions': 5 }
+        })
+
+        self.driver = StreamsSmokeTestDriverService(test_context, self.kafka)
+        self.driver.disable_auto_terminate()
+        self.processor1 = StreamsUpgradeTestJobRunnerService(test_context, self.kafka)
+        self.processor2 = StreamsUpgradeTestJobRunnerService(test_context, self.kafka)
+        self.processor3 = StreamsUpgradeTestJobRunnerService(test_context, self.kafka)
+
+    @parametrize(old_version=str(LATEST_0_10_1), new_version=str(LATEST_0_10_2))
+    @parametrize(old_version=str(LATEST_0_10_1), new_version=str(DEV_VERSION))
+    @parametrize(old_version=str(LATEST_0_10_2), new_version=str(DEV_VERSION))
+    def test_simple_upgrade(self, old_version, new_version):
+        """"""
+        Starts 3 KafkaStreams instances with <old_version>, and upgrades one-by-one to <new_verion>
+        """"""
+
+        self.driver.start()
+        self.start_all_nodes_with(old_version)
+
+        self.processors = 
+
+        counter = 1
+        random.seed()
+
+        random.shuffle(self.processors)
+        for p in self.processors:
+            p.CLEAN_NODE_ENABLED = False
+            self.do_rolling_bounce(p, """", new_version, counter)
+            counter = counter + 1
+
+        # shutdown
+        self.driver.stop()
+        self.driver.wait()
+
+        random.shuffle(self.processors)
+        for p in self.processors:
+            node = p.node
+            with node.account.monitor_log(p.STDOUT_FILE) as monitor:
+                p.stop()
+                monitor.wait_until(""UPGRADE-TEST-CLIENT-CLOSED"",
+                                   timeout_sec=60,
+                                   err_msg=""Never saw output 'UPGRADE-TEST-CLIENT-CLOSED' on"" + str(node.account))
+
+        self.driver.stop()
+
+    #@parametrize(new_version=str(LATEST_0_10_1)) we cannot run this test until Kafka 0.10.1.2 is released
+    #@parametrize(new_version=str(LATEST_0_10_2)) we cannot run this test until Kafka 0.10.2.2 is released
+    @parametrize(new_version=str(DEV_VERSION))
+    def test_metadata_upgrade(self, new_version):
+        """"""
+        Starts 3 KafkaStreams instances with version 0.10.0, and upgrades one-by-one to <new_version>
+        """"""
+
+        self.driver.start()
+        self.start_all_nodes_with(str(LATEST_0_10_0))
+
+        self.processors = 
+
+        counter = 1
+        random.seed()
+
+        # first rolling bounce
+        random.shuffle(self.processors)
+        for p in self.processors:
+            p.CLEAN_NODE_ENABLED = False
+            self.do_rolling_bounce(p, ""0.10.0"", new_version, counter)
+            counter = counter + 1
+
+        # second rolling bounce
+        random.shuffle(self.processors)
+        for p in self.processors:
+            self.do_rolling_bounce(p, """", new_version, counter)
+            counter = counter + 1
+
+        # shutdown
+        self.driver.stop()
+        self.driver.wait()
+
+        random.shuffle(self.processors)
+        for p in self.processors:
+            node = p.node
